id,municipality,population,date,case,discharged
13209,町田市,433882,2021-04-20,2104,2035
13210,小金井市,125755,2021-04-20,737,676
13211,小平市,196430,2021-04-20,876,803
13212,日野市,190018,2021-04-20,942,905
13213,東村山市,150289,2021-04-20,651,608
13214,国分寺市,128058,2021-04-20,607,581
13215,国立市,75129,2021-04-20,343,325
13218,福生市,57285,2021-04-20,402,394
13219,狛江市,83804,2021-04-20,468,437
13220,東大和市,84230,2021-04-20,383,364
13221,清瀬市,75136,2021-04-20,296,286
13222,東久留米市,116361,2021-04-20,525,495
13223,武蔵村山市,71542,2021-04-20,313,304
13224,多摩市,147589,2021-04-20,692,672
13225,稲城市,91790,2021-04-20,433,412
13227,羽村市,54537,2021-04-20,295,285
13228,あきる野市,80012,2021-04-20,435,411
13229,西東京市,206232,2021-04-20,1261,1183
13303,瑞穂町,32317,2021-04-20,148,142
13305,日の出町,17106,2021-04-20,73,68
13307,檜原村,1979,2021-04-20,6,6
13308,奥多摩町,4863,2021-04-20,20,20
13361,大島町,7221,2021-04-20,23,23
13362,利島村,347,2021-04-20,0,0
13363,新島村,2591,2021-04-20,0,0
13364,神津島村,1853,2021-04-20,1,1
13381,三宅村,2262,2021-04-20,4,4
13382,御蔵島村,335,2021-04-20,1,1
13401,八丈町,7086,2021-04-20,7,7
13402,青ヶ島村,176,2021-04-20,0,0
13421,小笠原村,3057,2021-04-20,3,3
99000,都外,,2021-04-20,10202,10097
99100,調査中,,2021-04-20,73,70
99101,永寿総合病院関連,,2021-04-20,0,0
13101,千代田区,66080,2021-04-21,709,677
13102,中央区,168553,2021-04-21,2117,2005
13103,港区,260535,2021-04-21,4321,4163
13104,新宿区,349101,2021-04-21,7431,7245
13105,文京区,236043,2021-04-21,2012,1892
13106,台東区,209463,2021-04-21,2465,2312
13107,墨田区,270218,2021-04-21,2627,2515
13108,江東区,519652,2021-04-21,4257,4080
13109,品川区,412861,2021-04-21,3796,3609
13110,目黒区,287741,2021-04-21,3552,3396
13111,大田区,739548,2021-04-21,6771,6468
13112,世田谷区,939669,2021-04-21,9462,8945
13113,渋谷区,235148,2021-04-21,3815,3652
13114,中野区,342623,2021-04-21,4304,4092
13115,杉並区,585632,2021-04-21,5293,5068
13116,豊島区,300613,2021-04-21,3458,3291
13117,北区,354171,2021-04-21,2918,2772
13118,荒川区,218826,2021-04-21,2132,1978
13119,板橋区,583467,2021-04-21,4951,4659
13120,練馬区,742840,2021-04-21,5818,5515
13121,足立区,683360,2021-04-21,6270,5994
13122,葛飾区,454910,2021-04-21,4633,4350
13123,江戸川区,695241,2021-04-21,5553,5270
13201,八王子市,576383,2021-04-21,3146,2920
13202,立川市,180650,2021-04-21,1030,983
13203,武蔵野市,148439,2021-04-21,1029,983
13204,三鷹市,192402,2021-04-21,1278,1205
13205,青梅市,133303,2021-04-21,713,683
13206,府中市,263169,2021-04-21,1442,1353
13207,昭島市,112124,2021-04-21,665,628
13208,調布市,239754,2021-04-21,1586,1515
13209,町田市,433882,2021-04-21,2122,2046
13210,小金井市,125755,2021-04-21,741,682
13211,小平市,196430,2021-04-21,879,805
13212,日野市,190018,2021-04-21,946,913
13213,東村山市,150289,2021-04-21,652,609
13214,国分寺市,128058,2021-04-21,612,582
13215,国立市,75129,2021-04-21,344,325
13218,福生市,57285,2021-04-21,402,395
13219,狛江市,83804,2021-04-21,477,437
13220,東大和市,84230,2021-04-21,383,367
13221,清瀬市,75136,2021-04-21,298,287
13222,東久留米市,116361,2021-04-21,526,498
13223,武蔵村山市,71542,2021-04-21,316,304
13224,多摩市,147589,2021-04-21,697,678
13225,稲城市,91790,2021-04-21,434,415
13227,羽村市,54537,2021-04-21,298,286
13228,あきる野市,80012,2021-04-21,438,415
13229,西東京市,206232,2021-04-21,1268,1188
13303,瑞穂町,32317,2021-04-21,148,142
13305,日の出町,17106,2021-04-21,73,68
13307,檜原村,1979,2021-04-21,6,6
13308,奥多摩町,4863,2021-04-21,20,20
13361,大島町,7221,2021-04-21,23,23
13362,利島村,347,2021-04-21,0,0
13363,新島村,2591,2021-04-21,0,0
13364,神津島村,1853,2021-04-21,1,1
13381,三宅村,2262,2021-04-21,4,4
13382,御蔵島村,335,2021-04-21,1,1
13401,八丈町,7086,2021-04-21,7,7
13402,青ヶ島村,176,2021-04-21,0,0
13421,小笠原村,3057,2021-04-21,3,3
99000,都外,,2021-04-21,10296,10189
99100,調査中,,2021-04-21,73,70
99101,永寿総合病院関連,,2021-04-21,0,0
13101,千代田区,66080,2021-04-22,711,682
13102,中央区,168553,2021-04-22,2133,2012
13103,港区,260535,2021-04-22,4337,4169
13104,新宿区,349101,2021-04-22,7462,7274
13105,文京区,236043,2021-04-22,2026,1893
13106,台東区,209463,2021-04-22,2477,2328
13107,墨田区,270218,2021-04-22,2646,2520
13108,江東区,519652,2021-04-22,4287,4090
13109,品川区,412861,2021-04-22,3831,3639
13110,目黒区,287741,2021-04-22,3577,3408
13111,大田区,739548,2021-04-22,6809,6478
13112,世田谷区,939669,2021-04-22,9522,8978
13113,渋谷区,235148,2021-04-22,3843,3669
13114,中野区,342623,2021-04-22,4336,4106
13115,杉並区,585632,2021-04-22,5318,5085
13116,豊島区,300613,2021-04-22,3482,3314
13117,北区,354171,2021-04-22,2946,2792
13118,荒川区,218826,2021-04-22,2140,1987
13119,板橋区,583467,2021-04-22,4986,4679
13120,練馬区,742840,2021-04-22,5855,5555
13121,足立区,683360,2021-04-22,6311,6027
13122,葛飾区,454910,2021-04-22,4668,4367
13123,江戸川区,695241,2021-04-22,5600,5291
13201,八王子市,576383,2021-04-22,3165,2940
13202,立川市,180650,2021-04-22,1036,986
13203,武蔵野市,148439,2021-04-22,1038,987
13204,三鷹市,192402,2021-04-22,1287,1211
13205,青梅市,133303,2021-04-22,713,687
13206,府中市,263169,2021-04-22,1451,1361
13207,昭島市,112124,2021-04-22,669,631
13208,調布市,239754,2021-04-22,1593,1516
13209,町田市,433882,2021-04-22,2132,2052
13210,小金井市,125755,2021-04-22,745,683
13211,小平市,196430,2021-04-22,886,826
13212,日野市,190018,2021-04-22,955,914
13213,東村山市,150289,2021-04-22,655,615
13214,国分寺市,128058,2021-04-22,615,582
13215,国立市,75129,2021-04-22,345,327
13218,福生市,57285,2021-04-22,408,396
13219,狛江市,83804,2021-04-22,480,438
13220,東大和市,84230,2021-04-22,385,367
13221,清瀬市,75136,2021-04-22,298,287
13222,東久留米市,116361,2021-04-22,531,498
13223,武蔵村山市,71542,2021-04-22,317,305
13224,多摩市,147589,2021-04-22,702,680
13225,稲城市,91790,2021-04-22,437,417
13227,羽村市,54537,2021-04-22,299,287
13228,あきる野市,80012,2021-04-22,442,419
13229,西東京市,206232,2021-04-22,1278,1195
13303,瑞穂町,32317,2021-04-22,151,144
13305,日の出町,17106,2021-04-22,74,69
13307,檜原村,1979,2021-04-22,6,6
13308,奥多摩町,4863,2021-04-22,20,20
13361,大島町,7221,2021-04-22,23,23
13362,利島村,347,2021-04-22,0,0
13363,新島村,2591,2021-04-22,0,0
13364,神津島村,1853,2021-04-22,1,1
13381,三宅村,2262,2021-04-22,4,4
13382,御蔵島村,335,2021-04-22,1,1
13401,八丈町,7086,2021-04-22,7,7
13402,青ヶ島村,176,2021-04-22,0,0
13421,小笠原村,3057,2021-04-22,3,3
99000,都外,,2021-04-22,10375,10264
99100,調査中,,2021-04-22,73,71
99101,永寿総合病院関連,,2021-04-22,0,0
13101,千代田区,66080,2021-04-23,714,688
13102,中央区,168553,2021-04-23,2144,2030
13103,港区,260535,2021-04-23,4351,4186
13104,新宿区,349101,2021-04-23,7487,7311
13105,文京区,236043,2021-04-23,2033,1906
13106,台東区,209463,2021-04-23,2487,2340
13107,墨田区,270218,2021-04-23,2659,2532
13108,江東区,519652,2021-04-23,4315,4099
13109,品川区,412861,2021-04-23,3846,3649
13110,目黒区,287741,2021-04-23,3593,3414
13111,大田区,739548,2021-04-23,6845,6498
13112,世田谷区,939669,2021-04-23,9596,9003
13113,渋谷区,235148,2021-04-23,3868,3681
13114,中野区,342623,2021-04-23,4361,4127
13115,杉並区,585632,2021-04-23,5351,5113
13116,豊島区,300613,2021-04-23,3506,3326
13117,北区,354171,2021-04-23,2961,2801
13118,荒川区,218826,2021-04-23,2151,2004
13119,板橋区,583467,2021-04-23,5013,4711
13120,練馬区,742840,2021-04-23,5904,5587
13121,足立区,683360,2021-04-23,6343,6057
13122,葛飾区,454910,2021-04-23,4699,4389
13123,江戸川区,695241,2021-04-23,5634,5319
13201,八王子市,576383,2021-04-23,3183,2964
13202,立川市,180650,2021-04-23,1042,988
13203,武蔵野市,148439,2021-04-23,1045,993
13204,三鷹市,192402,2021-04-23,1293,1215
13205,青梅市,133303,2021-04-23,715,691
13206,府中市,263169,2021-04-23,1460,1364
13207,昭島市,112124,2021-04-23,674,632
13208,調布市,239754,2021-04-23,1599,1519
13209,町田市,433882,2021-04-23,2145,2061
13210,小金井市,125755,2021-04-23,750,686
13211,小平市,196430,2021-04-23,894,828
13212,日野市,190018,2021-04-23,956,922
13213,東村山市,150289,2021-04-23,657,617
13214,国分寺市,128058,2021-04-23,618,584
13215,国立市,75129,2021-04-23,345,330
13218,福生市,57285,2021-04-23,409,396
13219,狛江市,83804,2021-04-23,485,439
13220,東大和市,84230,2021-04-23,388,368
13221,清瀬市,75136,2021-04-23,299,287
13222,東久留米市,116361,2021-04-23,538,499
13223,武蔵村山市,71542,2021-04-23,317,307
13224,多摩市,147589,2021-04-23,709,681
13225,稲城市,91790,2021-04-23,437,419
13227,羽村市,54537,2021-04-23,299,287
13228,あきる野市,80012,2021-04-23,443,423
13229,西東京市,206232,2021-04-23,1292,1208
13303,瑞穂町,32317,2021-04-23,152,144
13305,日の出町,17106,2021-04-23,76,69
13307,檜原村,1979,2021-04-23,6,6
13308,奥多摩町,4863,2021-04-23,20,20
13361,大島町,7221,2021-04-23,23,23
13362,利島村,347,2021-04-23,0,0
13363,新島村,2591,2021-04-23,0,0
13364,神津島村,1853,2021-04-23,1,1
13381,三宅村,2262,2021-04-23,4,4
13382,御蔵島村,335,2021-04-23,1,1
13401,八丈町,7086,2021-04-23,7,7
13402,青ヶ島村,176,2021-04-23,0,0
13421,小笠原村,3057,2021-04-23,4,3
99000,都外,,2021-04-23,10441,10329
99100,調査中,,2021-04-23,74,72
99101,永寿総合病院関連,,2021-04-23,0,0
13101,千代田区,66080,2021-04-24,716,688
13102,中央区,168553,2021-04-24,2161,2040
13103,港区,260535,2021-04-24,4382,4197
13104,新宿区,349101,2021-04-24,7513,7344
13105,文京区,236043,2021-04-24,2044,1915
13106,台東区,209463,2021-04-24,2508,2350
13107,墨田区,270218,2021-04-24,2689,2548
13108,江東区,519652,2021-04-24,4356,4125
13109,品川区,412861,2021-04-24,3877,3673
13110,目黒区,287741,2021-04-24,3623,3427
13111,大田区,739548,2021-04-24,6867,6532
13112,世田谷区,939669,2021-04-24,9664,9040
13113,渋谷区,235148,2021-04-24,3885,3690
13114,中野区,342623,2021-04-24,4398,4146
13115,杉並区,585632,2021-04-24,5386,5136
13116,豊島区,300613,2021-04-24,3520,3344
13117,北区,354171,2021-04-24,2991,2822
13118,荒川区,218826,2021-04-24,2159,2017
13119,板橋区,583467,2021-04-24,5041,4739
13120,練馬区,742840,2021-04-24,5949,5606
13121,足立区,683360,2021-04-24,6380,6073
13122,葛飾区,454910,2021-04-24,4721,4405
13123,江戸川区,695241,2021-04-24,5678,5334
13201,八王子市,576383,2021-04-24,3198,2981
13202,立川市,180650,2021-04-24,1046,993
13203,武蔵野市,148439,2021-04-24,1047,1001
13204,三鷹市,192402,2021-04-24,1300,1222
13205,青梅市,133303,2021-04-24,716,695
13206,府中市,263169,2021-04-24,1468,1380
13207,昭島市,112124,2021-04-24,680,632
13208,調布市,239754,2021-04-24,1607,1531
13209,町田市,433882,2021-04-24,2155,2072
13210,小金井市,125755,2021-04-24,754,698
13211,小平市,196430,2021-04-24,904,829
13212,日野市,190018,2021-04-24,958,922
13213,東村山市,150289,2021-04-24,657,619
13214,国分寺市,128058,2021-04-24,623,587
13215,国立市,75129,2021-04-24,345,332
13218,福生市,57285,2021-04-24,412,397
13219,狛江市,83804,2021-04-24,489,443
13220,東大和市,84230,2021-04-24,389,368
13221,清瀬市,75136,2021-04-24,302,287
13222,東久留米市,116361,2021-04-24,541,501
13223,武蔵村山市,71542,2021-04-24,319,308
13224,多摩市,147589,2021-04-24,712,681
13225,稲城市,91790,2021-04-24,441,422
13227,羽村市,54537,2021-04-24,299,287
13228,あきる野市,80012,2021-04-24,445,424
13229,西東京市,206232,2021-04-24,1306,1212
13303,瑞穂町,32317,2021-04-24,153,144
13305,日の出町,17106,2021-04-24,76,69
13307,檜原村,1979,2021-04-24,6,6
13308,奥多摩町,4863,2021-04-24,20,20
13361,大島町,7221,2021-04-24,23,23
13362,利島村,347,2021-04-24,0,0
13363,新島村,2591,2021-04-24,0,0
13364,神津島村,1853,2021-04-24,1,1
13381,三宅村,2262,2021-04-24,4,4
13382,御蔵島村,335,2021-04-24,1,1
13401,八丈町,7086,2021-04-24,7,7
13402,青ヶ島村,176,2021-04-24,0,0
13421,小笠原村,3057,2021-04-24,4,3
99000,都外,,2021-04-24,10548,10432
99100,調査中,,2021-04-24,74,72
99101,永寿総合病院関連,,2021-04-24,0,0
13101,千代田区,66080,2021-04-25,719,688
13102,中央区,168553,2021-04-25,2179,2049
13103,港区,260535,2021-04-25,4391,4212
13104,新宿区,349101,2021-04-25,7528,7360
13105,文京区,236043,2021-04-25,2053,1922
13106,台東区,209463,2021-04-25,2516,2361
13107,墨田区,270218,2021-04-25,2704,2552
13108,江東区,519652,2021-04-25,4376,4131
13109,品川区,412861,2021-04-25,3884,3693
13110,目黒区,287741,2021-04-25,3644,3438
13111,大田区,739548,2021-04-25,6891,6548
13112,世田谷区,939669,2021-04-25,9712,9072
13113,渋谷区,235148,2021-04-25,3904,3699
13114,中野区,342623,2021-04-25,4414,4164
13115,杉並区,585632,2021-04-25,5404,5154
13116,豊島区,300613,2021-04-25,3529,3351
13117,北区,354171,2021-04-25,3005,2835
13118,荒川区,218826,2021-04-25,2175,2023
13119,板橋区,583467,2021-04-25,5078,4761
13120,練馬区,742840,2021-04-25,5976,5629
13121,足立区,683360,2021-04-25,6416,6094
13122,葛飾区,454910,2021-04-25,4742,4418
13123,江戸川区,695241,2021-04-25,5702,5380
13201,八王子市,576383,2021-04-25,3213,2995
13202,立川市,180650,2021-04-25,1049,1012
13203,武蔵野市,148439,2021-04-25,1052,1003
13204,三鷹市,192402,2021-04-25,1304,1223
13205,青梅市,133303,2021-04-25,719,696
13206,府中市,263169,2021-04-25,1473,1383
13207,昭島市,112124,2021-04-25,682,634
13208,調布市,239754,2021-04-25,1617,1533
13209,町田市,433882,2021-04-25,2166,2080
13210,小金井市,125755,2021-04-25,758,701
13211,小平市,196430,2021-04-25,908,840
13212,日野市,190018,2021-04-25,961,924
13213,東村山市,150289,2021-04-25,661,624
13214,国分寺市,128058,2021-04-25,629,590
13215,国立市,75129,2021-04-25,346,334
13218,福生市,57285,2021-04-25,412,397
13219,狛江市,83804,2021-04-25,492,445
13220,東大和市,84230,2021-04-25,389,372
13221,清瀬市,75136,2021-04-25,303,290
13222,東久留米市,116361,2021-04-25,541,503
13223,武蔵村山市,71542,2021-04-25,320,311
13224,多摩市,147589,2021-04-25,714,682
13225,稲城市,91790,2021-04-25,444,423
13227,羽村市,54537,2021-04-25,303,289
13228,あきる野市,80012,2021-04-25,445,427
13229,西東京市,206232,2021-04-25,1317,1217
13303,瑞穂町,32317,2021-04-25,156,144
13305,日の出町,17106,2021-04-25,77,69
13307,檜原村,1979,2021-04-25,6,6
13308,奥多摩町,4863,2021-04-25,20,20
13361,大島町,7221,2021-04-25,23,23
13362,利島村,347,2021-04-25,0,0
13363,新島村,2591,2021-04-25,0,0
13364,神津島村,1853,2021-04-25,1,1
13381,三宅村,2262,2021-04-25,4,4
13382,御蔵島村,335,2021-04-25,1,1
13401,八丈町,7086,2021-04-25,7,7
13402,青ヶ島村,176,2021-04-25,0,0
13421,小笠原村,3057,2021-04-25,4,3
99000,都外,,2021-04-25,10639,10518
99100,調査中,,2021-04-25,75,72
99101,永寿総合病院関連,,2021-04-25,0,0
13101,千代田区,66080,2021-04-26,722,692
13102,中央区,168553,2021-04-26,2190,2072
13103,港区,260535,2021-04-26,4408,4224
13104,新宿区,349101,2021-04-26,7553,7375
13105,文京区,236043,2021-04-26,2059,1930
13106,台東区,209463,2021-04-26,2517,2379
13107,墨田区,270218,2021-04-26,2717,2557
13108,江東区,519652,2021-04-26,4386,4151
13109,品川区,412861,2021-04-26,3889,3705
13110,目黒区,287741,2021-04-26,3658,3464
13111,大田区,739548,2021-04-26,6903,6562
13112,世田谷区,939669,2021-04-26,9758,9110
13113,渋谷区,235148,2021-04-26,3920,3720
13114,中野区,342623,2021-04-26,4431,4180
13115,杉並区,585632,2021-04-26,5414,5189
13116,豊島区,300613,2021-04-26,3543,3364
13117,北区,354171,2021-04-26,3009,2847
13118,荒川区,218826,2021-04-26,2179,2044
13119,板橋区,583467,2021-04-26,5091,4782
13120,練馬区,742840,2021-04-26,6004,5685
13121,足立区,683360,2021-04-26,6430,6112
13122,葛飾区,454910,2021-04-26,4760,4435
13123,江戸川区,695241,2021-04-26,5707,5401
13201,八王子市,576383,2021-04-26,3221,3015
13202,立川市,180650,2021-04-26,1053,1013
13203,武蔵野市,148439,2021-04-26,1058,1007
13204,三鷹市,192402,2021-04-26,1307,1226
13205,青梅市,133303,2021-04-26,723,701
13206,府中市,263169,2021-04-26,1478,1388
13207,昭島市,112124,2021-04-26,682,636
13208,調布市,239754,2021-04-26,1620,1533
13209,町田市,433882,2021-04-26,2172,2091
13210,小金井市,125755,2021-04-26,761,704
13211,小平市,196430,2021-04-26,911,842
13212,日野市,190018,2021-04-26,965,929
13213,東村山市,150289,2021-04-26,661,626
13214,国分寺市,128058,2021-04-26,630,598
13215,国立市,75129,2021-04-26,346,334
13218,福生市,57285,2021-04-26,413,397
13219,狛江市,83804,2021-04-26,494,445
13220,東大和市,84230,2021-04-26,389,373
13221,清瀬市,75136,2021-04-26,305,290
13222,東久留米市,116361,2021-04-26,541,503
13223,武蔵村山市,71542,2021-04-26,320,311
13224,多摩市,147589,2021-04-26,716,688
13225,稲城市,91790,2021-04-26,445,429
13227,羽村市,54537,2021-04-26,303,289
13228,あきる野市,80012,2021-04-26,446,428
13229,西東京市,206232,2021-04-26,1320,1226
13303,瑞穂町,32317,2021-04-26,156,146
13305,日の出町,17106,2021-04-26,77,72
13307,檜原村,1979,2021-04-26,6,6
13308,奥多摩町,4863,2021-04-26,20,20
13361,大島町,7221,2021-04-26,23,23
13362,利島村,347,2021-04-26,0,0
13363,新島村,2591,2021-04-26,0,0
13364,神津島村,1853,2021-04-26,1,1
13381,三宅村,2262,2021-04-26,4,4
13382,御蔵島村,335,2021-04-26,1,1
13401,八丈町,7086,2021-04-26,7,7
13402,青ヶ島村,176,2021-04-26,0,0
13421,小笠原村,3057,2021-04-26,4,4
99000,都外,,2021-04-26,10696,10577
99100,調査中,,2021-04-26,75,72
99101,永寿総合病院関連,,2021-04-26,0,0
13101,千代田区,66080,2021-04-27,730,695
13102,中央区,168553,2021-04-27,2205,2083
13103,港区,260535,2021-04-27,4440,4259
13104,新宿区,349101,2021-04-27,7590,7404
13105,文京区,236043,2021-04-27,2071,1938
13106,台東区,209463,2021-04-27,2529,2390
13107,墨田区,270218,2021-04-27,2734,2569
13108,江東区,519652,2021-04-27,4415,4181
13109,品川区,412861,2021-04-27,3913,3718
13110,目黒区,287741,2021-04-27,3683,3491
13111,大田区,739548,2021-04-27,6935,6614
13112,世田谷区,939669,2021-04-27,9792,9149
13113,渋谷区,235148,2021-04-27,3941,3766
13114,中野区,342623,2021-04-27,4449,4202
13115,杉並区,585632,2021-04-27,5436,5207
13116,豊島区,300613,2021-04-27,3562,3386
13117,北区,354171,2021-04-27,3030,2852
13118,荒川区,218826,2021-04-27,2188,2054
13119,板橋区,583467,2021-04-27,5102,4813
13120,練馬区,742840,2021-04-27,6037,5712
13121,足立区,683360,2021-04-27,6466,6142
13122,葛飾区,454910,2021-04-27,4852,4461
13123,江戸川区,695241,2021-04-27,5741,5425
13201,八王子市,576383,2021-04-27,3240,3058
13202,立川市,180650,2021-04-27,1060,1017
13203,武蔵野市,148439,2021-04-27,1066,1017
13204,三鷹市,192402,2021-04-27,1312,1230
13205,青梅市,133303,2021-04-27,726,701
13206,府中市,263169,2021-04-27,1485,1407
13207,昭島市,112124,2021-04-27,687,640
13208,調布市,239754,2021-04-27,1627,1545
13209,町田市,433882,2021-04-27,2184,2096
13210,小金井市,125755,2021-04-27,768,714
13211,小平市,196430,2021-04-27,916,849
13212,日野市,190018,2021-04-27,968,936
13213,東村山市,150289,2021-04-27,663,626
13214,国分寺市,128058,2021-04-27,634,601
13215,国立市,75129,2021-04-27,348,335
13218,福生市,57285,2021-04-27,415,398
13219,狛江市,83804,2021-04-27,494,453
13220,東大和市,84230,2021-04-27,391,374
13221,清瀬市,75136,2021-04-27,308,291
13222,東久留米市,116361,2021-04-27,548,505
13223,武蔵村山市,71542,2021-04-27,320,311
13224,多摩市,147589,2021-04-27,728,691
13225,稲城市,91790,2021-04-27,449,431
13227,羽村市,54537,2021-04-27,304,291
13228,あきる野市,80012,2021-04-27,450,431
13229,西東京市,206232,2021-04-27,1332,1229
13303,瑞穂町,32317,2021-04-27,158,146
13305,日の出町,17106,2021-04-27,78,72
13307,檜原村,1979,2021-04-27,6,6
13308,奥多摩町,4863,2021-04-27,21,20
13361,大島町,7221,2021-04-27,23,23
13362,利島村,347,2021-04-27,0,0
13363,新島村,2591,2021-04-27,0,0
13364,神津島村,1853,2021-04-27,1,1
13381,三宅村,2262,2021-04-27,4,4
13382,御蔵島村,335,2021-04-27,2,1
13401,八丈町,7086,2021-04-27,7,7
13402,青ヶ島村,176,2021-04-27,0,0
13421,小笠原村,3057,2021-04-27,4,4
99000,都外,,2021-04-27,10784,10658
99100,調査中,,2021-04-27,74,72
99101,永寿総合病院関連,,2021-04-27,0,0
13101,千代田区,66080,2021-04-28,735,695
13102,中央区,168553,2021-04-28,2218,2087
13103,港区,260535,2021-04-28,4471,4268
13104,新宿区,349101,2021-04-28,7630,7436
13105,文京区,236043,2021-04-28,2087,1968
13106,台東区,209463,2021-04-28,2553,2399
13107,墨田区,270218,2021-04-28,2766,2583
13108,江東区,519652,2021-04-28,4448,4191
13109,品川区,412861,2021-04-28,3951,3750
13110,目黒区,287741,2021-04-28,3714,3508
13111,大田区,739548,2021-04-28,6968,6618
13112,世田谷区,939669,2021-04-28,9871,9213
13113,渋谷区,235148,2021-04-28,3953,3776
13114,中野区,342623,2021-04-28,4464,4214
13115,杉並区,585632,2021-04-28,5466,5222
13116,豊島区,300613,2021-04-28,3576,3400
13117,北区,354171,2021-04-28,3048,2866
13118,荒川区,218826,2021-04-28,2197,2059
13119,板橋区,583467,2021-04-28,5141,4833
13120,練馬区,742840,2021-04-28,6098,5743
13121,足立区,683360,2021-04-28,6498,6177
13122,葛飾区,454910,2021-04-28,4896,4481
13123,江戸川区,695241,2021-04-28,5793,5434
13201,八王子市,576383,2021-04-28,3257,3071
13202,立川市,180650,2021-04-28,1073,1024
13203,武蔵野市,148439,2021-04-28,1072,1018
13204,三鷹市,192402,2021-04-28,1315,1239
13205,青梅市,133303,2021-04-28,732,703
13206,府中市,263169,2021-04-28,1490,1412
13207,昭島市,112124,2021-04-28,694,643
13208,調布市,239754,2021-04-28,1633,1552
13209,町田市,433882,2021-04-28,2213,2102
13210,小金井市,125755,2021-04-28,773,717
13211,小平市,196430,2021-04-28,922,854
13212,日野市,190018,2021-04-28,977,940
13213,東村山市,150289,2021-04-28,669,628
13214,国分寺市,128058,2021-04-28,635,605
13215,国立市,75129,2021-04-28,349,335
13218,福生市,57285,2021-04-28,416,401
13219,狛江市,83804,2021-04-28,496,463
13220,東大和市,84230,2021-04-28,391,378
13221,清瀬市,75136,2021-04-28,308,291
13222,東久留米市,116361,2021-04-28,548,505
13223,武蔵村山市,71542,2021-04-28,320,311
13224,多摩市,147589,2021-04-28,730,699
13225,稲城市,91790,2021-04-28,449,433
13227,羽村市,54537,2021-04-28,304,291
13228,あきる野市,80012,2021-04-28,451,434
13229,西東京市,206232,2021-04-28,1343,1234
13303,瑞穂町,32317,2021-04-28,162,146
13305,日の出町,17106,2021-04-28,78,72
13307,檜原村,1979,2021-04-28,6,6
13308,奥多摩町,4863,2021-04-28,21,20
13361,大島町,7221,2021-04-28,23,23
13362,利島村,347,2021-04-28,0,0
13363,新島村,2591,2021-04-28,0,0
13364,神津島村,1853,2021-04-28,1,1
13381,三宅村,2262,2021-04-28,4,4
13382,御蔵島村,335,2021-04-28,2,1
13401,八丈町,7086,2021-04-28,7,7
13402,青ヶ島村,176,2021-04-28,0,0
13421,小笠原村,3057,2021-04-28,4,4
99000,都外,,2021-04-28,10867,10744
99100,調査中,,2021-04-28,74,73
99101,永寿総合病院関連,,2021-04-28,0,0
13101,千代田区,66080,2021-04-29,738,697
13102,中央区,168553,2021-04-29,2239,2094
13103,港区,260535,2021-04-29,4511,4280
13104,新宿区,349101,2021-04-29,7697,7465
13105,文京区,236043,2021-04-29,2101,1972
13106,台東区,209463,2021-04-29,2573,2407
13107,墨田区,270218,2021-04-29,2786,2591
13108,江東区,519652,2021-04-29,4482,4219
13109,品川区,412861,2021-04-29,3984,3767
13110,目黒区,287741,2021-04-29,3734,3526
13111,大田区,739548,2021-04-29,7011,6636
13112,世田谷区,939669,2021-04-29,9936,9246
13113,渋谷区,235148,2021-04-29,3984,3781
13114,中野区,342623,2021-04-29,4503,4239
13115,杉並区,585632,2021-04-29,5497,5257
13116,豊島区,300613,2021-04-29,3617,3408
13117,北区,354171,2021-04-29,3071,2878
13118,荒川区,218826,2021-04-29,2209,2076
13119,板橋区,583467,2021-04-29,5176,4858
13120,練馬区,742840,2021-04-29,6138,5774
13121,足立区,683360,2021-04-29,6541,6197
13122,葛飾区,454910,2021-04-29,4915,4513
13123,江戸川区,695241,2021-04-29,5843,5466
13201,八王子市,576383,2021-04-29,3290,3097
13202,立川市,180650,2021-04-29,1081,1026
13203,武蔵野市,148439,2021-04-29,1075,1019
13204,三鷹市,192402,2021-04-29,1321,1243
13205,青梅市,133303,2021-04-29,735,706
13206,府中市,263169,2021-04-29,1509,1416
13207,昭島市,112124,2021-04-29,703,647
13208,調布市,239754,2021-04-29,1647,1561
13209,町田市,433882,2021-04-29,2242,2108
13210,小金井市,125755,2021-04-29,777,718
13211,小平市,196430,2021-04-29,926,859
13212,日野市,190018,2021-04-29,986,943
13213,東村山市,150289,2021-04-29,678,629
13214,国分寺市,128058,2021-04-29,649,607
13215,国立市,75129,2021-04-29,357,337
13218,福生市,57285,2021-04-29,418,402
13219,狛江市,83804,2021-04-29,502,469
13220,東大和市,84230,2021-04-29,392,378
13221,清瀬市,75136,2021-04-29,313,292
13222,東久留米市,116361,2021-04-29,553,510
13223,武蔵村山市,71542,2021-04-29,320,311
13224,多摩市,147589,2021-04-29,733,704
13225,稲城市,91790,2021-04-29,454,434
13227,羽村市,54537,2021-04-29,304,294
13228,あきる野市,80012,2021-04-29,451,435
13229,西東京市,206232,2021-04-29,1351,1247
13303,瑞穂町,32317,2021-04-29,164,146
13305,日の出町,17106,2021-04-29,80,72
13307,檜原村,1979,2021-04-29,6,6
13308,奥多摩町,4863,2021-04-29,22,20
13361,大島町,7221,2021-04-29,23,23
13362,利島村,347,2021-04-29,0,0
13363,新島村,2591,2021-04-29,0,0
13364,神津島村,1853,2021-04-29,1,1
13381,三宅村,2262,2021-04-29,4,4
